frame,stage,score,bbox_area,mask_area,depth_valid_ratio,reasons
000800,temporal_jump_reject,0.6569591164588928,3630.0,2635.0,0.9624288425047438,mask_area_below_min;bbox_area_below_min
000805,temporal_jump_reject,0.6370567083358765,3630.0,2800.0,0.9603571428571429,mask_area_below_min;bbox_area_below_min
000810,temporal_jump_reject,0.6312342882156372,3564.0,2689.0,0.9728523614726664,mask_area_below_min;bbox_area_below_min
000815,temporal_jump_reject,0.6218274831771851,3510.0,2601.0,0.972318339100346,mask_area_below_min;bbox_area_below_min
000820,temporal_jump_reject,0.629605770111084,10203.0,10151.0,0.9732046103832135,
000825,temporal_jump_reject,0.6322855353355408,3520.0,2639.0,0.9806744979158772,mask_area_below_min;bbox_area_below_min
000830,temporal_jump_reject,0.648675262928009,3575.0,2622.0,0.9786422578184591,mask_area_below_min;bbox_area_below_min
000835,temporal_jump_reject,0.6332847476005554,3520.0,2644.0,0.9735249621785174,mask_area_below_min;bbox_area_below_min
000840,temporal_jump_reject,0.6323001980781555,3520.0,2637.0,0.9783845278725825,mask_area_below_min;bbox_area_below_min
000845,temporal_jump_reject,0.6438588500022888,3520.0,2640.0,0.9742424242424242,mask_area_below_min;bbox_area_below_min
000850,temporal_jump_reject,0.629548192024231,10440.0,10098.0,0.9738562091503268,
000855,temporal_jump_reject,0.6363621950149536,3520.0,2638.0,0.9787717968157695,mask_area_below_min;bbox_area_below_min
000860,temporal_jump_reject,0.6370474100112915,3520.0,2646.0,0.9765684051398337,mask_area_below_min;bbox_area_below_min
